id,sentiment_food,sentiment_environment,sentiment_service,sentiment_value,sentiment_consistency,sentiment_reputation,sentiment_convenience,sentiment_innovation,sentiment_family_friendly,review_id,labeler_id
8408,1,0,0,1,0,0,0,0,0,35392,17
8409,1,0,0,1,1,0,0,0,0,39089,17
8410,1,0,0,0,0,0,0,0,0,40735,16
8411,1,0,1,1,0,0,0,0,0,35644,17
8412,1,0,1,0,0,0,0,0,0,23155,16
8413,1,1,1,1,0,0,0,0,0,32049,17
8414,1,1,1,0,0,0,0,0,0,34714,17
8415,1,1,1,0,0,0,0,0,0,32676,17
8416,1,0,1,0,0,0,0,0,0,9806,17
8417,1,1,1,1,1,0,0,1,0,47505,16
8418,1,1,1,1,0,0,0,0,0,41531,17
8419,1,0,0,1,0,0,0,0,0,36068,17
8420,1,0,0,0,1,0,0,0,0,44521,16
8421,1,1,0,1,1,0,0,0,0,32238,17
8422,1,1,1,0,0,0,0,0,0,47484,17
8423,1,1,1,0,0,0,0,1,0,45309,17
8424,1,1,1,1,0,1,0,0,0,12788,17
8425,1,0,0,0,0,0,0,0,0,40936,16
8426,1,1,1,0,0,0,0,1,0,40911,17
8427,1,1,1,0,0,0,0,1,0,8577,17
8428,1,1,1,0,1,0,0,1,0,40248,16
8429,1,0,1,0,0,0,0,0,0,24785,17
8430,1,0,1,1,0,0,0,1,0,39436,16
8431,1,1,1,0,0,0,0,0,0,35866,17
8432,1,0,1,0,0,0,0,0,0,45220,16
8433,0,1,1,0,0,0,0,0,0,32972,17
8434,1,1,1,0,0,0,0,0,0,20867,16
8435,1,1,1,0,0,0,0,1,0,13017,17
8436,1,1,0,1,0,0,0,0,0,39300,17
8437,1,1,0,0,0,0,0,0,0,24553,17
8438,1,0,1,0,1,0,0,1,0,41624,16
8439,0,0,0,0,0,1,0,0,0,42262,16
8440,0,0,0,0,0,1,0,0,0,42290,16
8441,1,1,0,0,0,0,0,1,0,12853,17
8442,1,1,1,0,0,0,0,0,0,38711,17
8443,1,1,1,1,1,1,0,0,0,41191,16
8444,1,1,0,0,0,0,0,0,0,37902,17
8445,1,1,1,0,0,1,0,1,0,37597,16
8446,1,0,1,0,0,0,0,1,0,41506,17
8447,1,0,1,0,0,0,0,0,0,8332,17
8448,1,1,1,0,0,0,0,0,0,40866,16
8449,1,0,1,0,0,0,0,0,0,42301,17
8450,1,0,1,0,1,0,0,0,0,33330,17
8451,1,1,1,1,0,0,0,0,0,45139,17
8452,1,1,0,1,0,0,0,0,0,41213,17
8453,1,0,1,1,1,0,0,1,0,16246,16
8454,1,0,0,1,0,0,0,0,0,41456,16
8455,1,1,1,1,0,1,0,0,0,23708,17
8456,1,0,1,0,0,0,0,0,0,9904,17
8457,1,1,1,0,0,0,0,0,0,35356,16
8458,1,0,1,1,1,0,0,0,0,40230,16
8459,1,0,0,0,1,0,0,0,0,40300,16
8460,1,0,1,0,0,1,0,0,0,36936,17
8461,1,0,1,0,0,0,0,0,0,36217,17
8462,1,0,0,1,0,0,0,0,0,42291,17
8463,1,0,0,0,0,0,0,0,0,40803,16
8464,1,0,0,0,0,0,1,0,0,4379,17
8465,1,0,1,0,0,0,0,0,0,45485,16
8466,1,0,0,0,0,0,0,1,0,22327,17
8467,1,1,1,0,0,0,0,0,0,32382,16
8468,1,0,1,0,0,0,0,0,0,37842,17
8469,1,1,1,1,0,0,0,0,0,31628,17
8470,1,1,1,0,0,0,0,0,0,31269,16
8471,1,0,1,0,0,0,0,0,0,38726,17
8472,0,0,0,1,0,1,0,0,0,46846,17
8473,1,1,1,0,1,1,0,1,0,22744,17
8474,1,0,1,1,1,0,0,1,0,37064,16
8475,1,1,1,0,0,0,0,0,0,46730,17
8476,1,1,1,1,0,0,0,0,0,17231,17
8477,1,1,1,0,0,0,0,0,0,27673,17
8478,1,0,0,1,0,0,0,0,0,41277,16
8479,1,0,1,1,0,0,0,0,0,9867,17
8480,1,1,1,0,0,0,0,0,0,31103,17
8481,1,1,1,0,0,0,0,1,0,30275,16
8482,1,1,0,0,1,0,0,1,0,41169,17
8483,1,1,1,0,0,0,0,0,0,14670,17
8484,0,0,0,1,0,0,0,0,0,39738,17
8485,1,0,1,1,0,0,0,0,0,36558,16
8486,1,0,0,0,0,0,0,0,0,35095,17
8487,0,1,1,1,0,0,0,0,0,38736,17
8488,1,0,0,1,0,1,0,0,0,28986,16
8489,1,0,1,0,0,0,0,0,0,31171,17
8490,1,1,1,0,0,0,0,0,0,32984,16
8491,1,0,1,0,1,0,0,0,0,30139,17
8492,1,1,1,1,0,0,0,0,0,32377,16
8493,1,0,1,0,0,0,0,0,0,36269,16
8494,1,1,1,1,0,0,0,0,0,3443,16
8495,1,1,1,1,0,0,0,1,0,14193,16
8496,1,1,0,1,0,0,1,1,0,30004,16
8497,1,1,0,0,0,1,0,0,0,42175,16
8498,1,1,1,0,1,1,0,0,0,22172,17
8499,1,1,1,1,0,0,0,0,0,29378,17
8500,1,1,1,1,0,0,0,1,0,7475,16
8501,1,1,1,0,1,0,0,0,0,28766,17
8502,1,0,1,0,0,0,0,1,0,30567,16
8503,1,0,1,0,0,0,0,0,0,26341,17
8504,1,1,1,1,0,0,0,1,0,41225,17
8505,1,0,1,1,1,0,0,0,0,46920,16
8506,1,0,1,0,0,1,0,0,0,41551,17
8507,1,1,1,0,0,1,0,0,0,36406,16
8508,1,1,1,1,0,0,0,0,0,39587,17
8509,1,1,0,0,0,0,0,0,0,33709,17
8510,1,1,1,1,0,0,0,0,0,38797,16
8511,1,0,1,0,0,0,0,0,0,24438,17
8512,1,1,1,1,0,0,0,1,0,29491,17
8513,1,1,0,0,0,0,0,0,0,31425,17
8514,1,0,0,1,1,0,0,0,0,15035,16
8515,1,1,1,1,0,1,0,0,0,22538,17
8516,1,0,1,0,0,0,0,1,0,36693,17
8517,1,1,1,1,0,0,0,0,0,23297,17
8518,1,1,1,0,0,0,0,0,0,30376,17
8519,1,0,1,0,0,0,0,0,0,6768,17
8520,1,0,1,0,0,0,0,0,0,29567,17
8521,1,0,0,0,0,0,0,0,0,25373,17
8522,1,1,1,0,0,0,0,0,0,30689,17
8523,1,0,1,1,0,0,0,0,0,7204,16
8524,1,1,1,1,0,0,0,0,0,16344,16
8525,1,1,1,0,0,0,0,0,0,23588,16
8526,1,0,1,1,0,1,0,0,0,45744,16
8527,1,1,0,0,0,0,0,0,0,34173,16
8528,1,0,0,1,1,0,0,0,0,40242,16
8529,1,1,0,0,0,0,0,0,0,26919,16
8530,1,1,1,1,0,0,0,0,0,36837,16
8531,1,0,1,0,0,1,0,0,0,22080,16
8532,1,1,1,0,0,0,0,0,0,10316,16
8533,1,1,1,0,1,0,0,0,0,40065,16
8534,1,0,1,0,1,0,0,0,0,38860,16
8535,1,0,0,0,0,0,0,0,0,36679,16
8536,1,0,1,1,1,0,0,0,0,24077,16
8537,1,1,1,1,0,0,0,0,0,37812,16
8538,1,1,1,0,1,0,0,1,0,45560,16
8539,1,0,1,0,0,0,0,0,0,23106,16
8540,1,0,0,0,0,0,0,0,0,43091,16
8541,1,0,1,0,1,1,0,0,0,36635,16
8542,1,0,1,0,1,0,0,0,0,39082,16
8543,1,0,0,0,1,0,0,0,0,41372,16
8544,1,0,1,0,0,0,0,1,0,4488,16
8545,1,1,0,0,0,0,0,0,0,17335,16
8546,0,0,1,0,0,0,0,0,0,14671,16
8547,1,1,1,0,0,1,0,0,0,40562,16
8548,1,1,0,0,1,0,0,0,0,32955,16
8549,1,0,1,0,0,0,0,0,0,27729,17
8550,1,0,0,0,0,0,0,0,0,15240,17
8551,1,1,1,1,0,0,0,0,0,45269,17
8552,1,1,1,0,0,0,0,0,0,31923,17
8553,1,0,1,1,0,0,0,0,0,26742,17
8554,1,1,1,0,0,0,0,0,0,31879,17
8555,1,1,1,1,1,0,0,0,0,44670,17
8556,1,1,1,0,0,0,0,0,0,33909,17
8557,1,0,0,0,0,0,0,0,0,42198,17
8558,1,1,1,1,0,1,0,0,0,31877,17
8559,1,1,1,1,0,0,0,0,0,45299,17
8560,1,1,0,0,1,1,0,0,0,30525,17
8561,1,1,1,1,0,0,0,0,0,41897,17
8562,1,1,1,0,0,0,0,0,0,32854,17
8563,1,1,1,0,0,0,0,0,0,32793,17
8564,1,0,0,0,0,0,0,0,0,33182,17
8565,1,1,0,0,0,0,0,0,0,19611,17
8566,1,0,1,0,0,0,0,0,0,27233,17
8567,1,0,1,0,0,0,0,1,0,22333,17
8568,1,0,1,0,0,0,1,0,0,15062,17
8569,1,1,1,1,0,0,0,0,0,32951,17
8570,1,1,0,0,1,0,0,0,0,23655,17
8571,1,0,0,0,0,0,0,0,0,39558,17
8572,1,1,1,0,0,0,0,0,0,34132,17
8573,1,0,1,1,0,0,0,0,0,24195,17
8574,1,0,0,0,0,0,0,0,0,16893,17
8575,1,0,1,1,0,0,0,0,0,30474,17
8576,1,0,1,1,0,0,0,0,0,45418,16
8577,1,1,1,0,1,0,0,0,0,36903,17
8578,1,0,1,0,0,0,0,1,0,36692,17
8579,1,0,1,1,0,0,0,1,0,40257,17
8580,1,1,1,1,0,0,0,0,0,31550,17
8581,1,1,0,1,0,1,0,0,0,39321,17
8582,1,0,1,0,0,0,0,0,0,23623,17
8583,1,1,1,0,0,0,0,0,0,29366,17
8584,1,1,1,0,0,0,0,0,0,19780,17
8585,1,1,1,0,1,0,0,0,0,25045,17
8586,1,0,0,0,0,0,0,0,0,45163,17
8587,1,1,1,0,1,0,0,1,0,35557,17
8588,1,0,0,0,1,0,0,0,0,36089,17
8589,1,1,1,0,0,0,0,0,0,40162,17
8590,1,1,1,0,0,0,0,0,0,42222,17
8591,1,1,1,0,1,1,0,0,0,38815,17
8592,1,1,1,1,0,0,0,0,0,46377,17
8593,1,0,1,1,0,0,0,0,0,34804,17
8594,1,1,1,1,0,0,0,0,0,25329,17
8595,1,1,1,0,0,0,0,0,0,35591,17
8596,1,0,0,0,0,1,0,0,0,10416,17
8597,1,0,0,0,0,0,0,0,0,28194,17
8598,1,1,1,1,0,0,0,0,0,29086,17
8599,1,1,1,0,0,0,0,0,0,11369,17
8600,1,0,1,0,0,0,0,0,0,39017,17
8601,1,0,0,0,0,1,0,0,0,41641,17
8602,1,0,1,0,0,0,0,0,0,22503,17
8603,1,0,1,0,0,0,0,0,0,29940,17
8604,1,1,1,0,0,0,0,0,0,41684,17
8605,1,1,0,1,0,0,0,0,0,31016,17
8606,1,1,1,0,0,0,0,0,0,32039,17
8607,1,0,1,0,0,0,0,0,0,42116,17
8608,1,0,1,0,0,0,0,0,0,27887,17
8609,0,0,1,1,0,1,0,0,0,37430,17
8610,1,0,1,1,1,1,0,0,0,24639,17
8611,1,0,1,0,0,0,0,0,0,23378,17
8612,1,1,0,0,0,0,0,0,0,29317,17
8613,1,0,0,0,1,0,0,0,0,13761,17
8614,1,0,1,1,0,0,0,0,0,43236,17
8615,1,1,1,0,0,0,0,0,0,25650,17
8616,1,1,1,0,0,0,0,0,0,35324,17
8617,1,0,1,0,0,0,0,0,0,24117,17
8618,1,1,1,0,0,0,0,0,0,32801,17
8619,1,1,1,0,0,0,0,1,0,31194,17
8620,1,1,1,0,1,0,0,0,0,25819,17
8621,1,0,1,0,0,1,0,0,0,41364,17
8622,1,0,1,0,1,0,0,0,0,40368,17
8623,1,1,1,1,0,0,0,1,0,12993,17
8624,1,0,0,1,0,0,0,0,0,12824,17
8625,1,0,1,0,0,0,0,0,0,35578,17
8626,1,1,1,1,1,1,0,0,0,23098,17
8627,1,0,1,0,0,0,0,0,0,23390,17
8628,1,1,0,0,0,0,0,0,0,29236,17
8629,1,1,1,0,0,0,0,0,0,5603,17
8630,1,1,0,1,0,0,0,0,0,30612,17
8631,1,0,1,1,0,0,0,0,0,25224,17
8632,1,0,0,1,0,0,0,0,0,28373,17
8633,1,0,1,0,1,0,0,0,0,10956,17
8634,1,1,0,0,0,0,0,1,0,41061,17
8635,1,0,1,0,1,0,0,0,0,29783,17
8636,1,0,0,0,0,0,0,0,0,30369,17
8637,1,0,1,1,0,0,0,0,0,41859,17
8638,1,0,1,0,0,0,0,0,0,3284,17
8639,1,1,1,1,0,0,0,0,0,23771,17
8640,1,1,1,0,0,0,0,0,0,9591,17
8641,1,1,1,0,0,0,0,0,0,25247,17
8642,1,1,1,0,0,0,0,0,0,45241,17
8643,1,0,1,0,0,0,0,0,0,28109,17
8644,1,0,1,0,1,0,0,0,0,36008,17
8645,1,0,0,0,1,1,0,1,0,40124,17
8646,1,0,0,1,0,0,0,0,0,8555,17
8647,1,1,1,0,0,0,0,0,0,27716,17
8648,1,1,1,0,0,0,0,0,0,29777,17
8649,1,1,0,0,0,0,0,0,0,33288,17
8650,1,0,1,1,0,0,0,0,0,7081,17
8651,1,0,1,0,0,0,0,0,0,27596,17
8652,1,1,1,0,0,0,0,0,0,45858,17
8653,1,0,1,1,0,0,0,0,0,30661,17
8654,1,0,0,0,0,0,0,0,0,15232,17
8655,1,1,1,0,0,0,0,0,0,35724,17
8656,1,0,1,0,0,0,0,0,0,41493,17
8657,1,0,1,0,0,0,0,0,0,22964,17
8658,1,1,1,0,1,0,0,0,0,22095,17
8659,1,1,1,0,0,0,0,0,0,11024,17
8660,1,0,1,0,0,0,0,0,0,18867,17
8661,1,1,1,0,0,0,0,0,0,33414,17
8662,1,0,1,0,1,1,0,0,0,45809,17
8663,1,0,1,0,0,0,0,0,0,46339,17
8664,1,1,1,1,0,0,0,0,0,32726,17
8665,1,0,0,1,0,0,0,0,0,7057,17
8666,1,0,1,0,0,0,0,0,0,44672,17
8667,1,1,1,0,1,0,0,0,0,32466,17
8668,1,1,1,0,1,0,0,0,0,24696,17
8669,1,1,1,0,0,0,0,0,0,25617,17
8670,1,0,1,1,0,0,1,0,0,36090,17
8671,1,1,1,1,0,0,0,0,0,26936,17
8672,1,0,1,0,0,0,0,0,0,27626,17
8673,1,0,1,0,0,0,0,0,0,28150,17
8674,1,0,1,0,0,0,0,0,0,37845,17
8675,1,0,1,0,0,0,0,0,0,29190,17
8676,1,1,0,0,0,0,0,0,0,30148,17
8677,1,0,1,1,0,0,0,0,0,19642,17
8678,1,0,1,1,0,0,0,0,0,25284,17
8679,1,0,1,1,0,0,0,0,0,8350,17
8680,1,0,1,1,0,0,0,0,0,24620,17
8681,1,1,1,1,0,0,0,0,0,35426,17
8682,1,0,1,1,0,0,0,0,0,25097,17
8683,1,0,1,0,0,0,0,0,0,26702,17
8684,1,1,1,0,0,0,0,0,0,32142,17
8685,1,0,1,0,0,0,0,0,0,24934,17
8686,1,1,1,0,1,0,0,0,0,25235,16
8687,1,1,1,0,0,0,0,0,0,31876,17
8688,1,1,1,0,0,0,0,0,0,33653,17
8689,1,1,0,0,0,0,0,0,0,32087,17
8690,1,0,1,0,1,1,0,1,0,40800,16
8691,1,1,1,1,0,0,0,0,0,32014,17
8692,1,0,1,0,1,0,0,0,0,39764,17
8693,1,1,0,1,0,0,0,0,0,32711,17
8694,1,0,1,1,0,1,0,0,0,41852,16
8695,1,1,1,0,0,0,0,0,0,27231,17
8696,1,0,1,0,1,0,0,0,0,23324,16
8697,1,1,1,0,0,0,0,0,0,33637,17
8698,1,0,1,0,0,1,0,0,0,22310,16
8699,1,0,0,0,0,0,0,0,0,7702,17
8700,1,0,1,0,0,0,0,0,0,28300,17
8701,1,0,1,0,1,1,0,0,0,32581,16
8702,1,1,0,0,0,0,0,0,0,34423,17
8703,0,0,1,0,0,0,0,0,0,28265,17
8704,1,0,0,0,0,0,0,0,0,43347,16
8705,1,0,1,0,0,0,0,0,0,28443,16
8706,1,0,0,1,0,1,0,0,0,31821,17
8707,1,1,1,0,1,0,0,0,0,37138,16
8708,1,1,1,0,0,0,0,0,0,32035,17
8709,1,1,1,0,0,0,0,0,0,25059,16
8710,1,0,1,1,1,0,0,0,0,25879,17
8711,1,0,0,0,0,0,0,0,0,42939,17
8712,1,1,0,0,1,0,0,0,0,8542,17
8713,1,1,1,0,0,0,0,0,0,23066,17
8714,1,0,0,0,0,0,1,0,0,7078,17
8715,1,0,0,1,0,0,0,0,0,2657,17
8716,1,1,1,0,0,0,0,0,0,17960,17
8717,1,1,1,0,0,0,0,0,0,26733,17
8718,1,1,1,1,0,1,0,0,0,46882,17
8719,1,0,1,1,0,0,0,0,0,24702,17
8720,1,1,1,1,0,1,0,0,0,45800,16
8721,1,0,0,1,0,1,0,0,0,42909,16
8722,1,0,0,0,1,0,0,0,0,12384,16
8723,1,0,1,1,1,0,0,0,0,40038,17
8724,1,1,1,0,1,0,0,0,0,45655,16
8725,1,1,1,0,0,1,0,0,0,46220,16
8726,1,0,1,0,1,0,0,0,0,45069,16
8727,1,0,1,0,0,0,0,0,0,7113,17
8728,1,0,0,1,0,0,0,1,0,8580,17
8729,1,1,1,0,0,0,0,0,0,6748,17
8730,1,1,0,1,0,1,0,0,0,30480,16
8731,1,0,1,1,0,0,0,0,0,25749,17
8732,1,1,1,0,0,0,0,0,0,28415,17
8733,1,1,0,0,0,0,0,0,0,13063,17
8734,1,1,0,1,0,0,0,0,0,36480,16
8735,1,0,1,0,0,1,0,0,0,32320,17
8736,1,1,1,1,0,1,0,0,0,45617,16
8737,1,1,1,0,0,0,0,0,0,41042,16
8738,1,0,1,0,0,0,0,1,0,37515,17
8739,1,1,0,0,0,0,0,0,0,31700,17
8740,1,0,1,1,0,0,0,0,0,25959,17
8741,1,1,1,1,1,1,0,0,0,40799,16
8742,1,0,1,0,0,0,0,0,0,22940,17
8743,1,0,0,1,0,0,0,0,0,39626,17
8744,1,1,1,1,0,0,0,0,0,32254,16
8745,1,0,0,0,0,0,0,0,0,29096,17
8746,1,0,1,1,0,0,0,0,0,25264,17
8747,1,0,1,0,0,0,0,0,0,32306,17
8748,1,1,1,0,0,0,0,0,0,33988,17
8749,1,0,1,0,0,0,0,0,0,7484,17
8750,1,0,1,1,0,0,1,0,0,19416,17
8751,1,1,1,1,0,1,0,0,0,30349,17
8752,1,0,0,0,0,0,0,0,0,6141,17
8753,1,0,1,0,0,0,0,0,0,34120,17
8754,1,0,1,0,0,0,0,0,0,29288,17
8755,1,1,1,0,0,0,0,0,0,46633,17
8756,1,0,1,1,0,0,0,0,0,38858,17
8757,1,1,0,1,0,1,0,0,0,15226,17
8758,1,0,0,1,0,1,0,0,0,5609,17
8759,1,1,0,0,0,0,0,0,0,14673,17
8760,1,0,1,0,1,0,0,0,0,45004,17
8761,1,1,1,1,0,0,0,0,0,3048,17
8762,1,1,1,0,1,0,0,0,0,19747,17
8763,1,0,0,0,0,0,0,0,0,24076,17
8764,1,0,1,0,0,0,0,0,0,25728,17
8765,1,0,0,0,0,0,0,0,0,6142,17
8766,1,0,0,1,0,1,0,1,0,19805,17
8767,1,1,1,0,0,0,0,0,0,32179,17
8768,1,1,1,0,0,0,0,0,0,35428,17
8769,1,0,1,0,1,0,0,0,0,45903,17
8770,1,0,1,0,0,0,0,1,0,40460,17
8771,1,0,1,0,0,0,0,0,0,25259,17
8772,1,1,1,0,0,0,0,0,0,29881,17
8773,1,1,1,0,0,0,0,0,0,31071,17
8774,1,1,0,1,0,0,0,0,0,12906,17
8775,1,0,0,0,0,1,0,0,0,19388,17
8776,1,0,1,1,0,0,0,0,0,22399,17
8777,1,0,1,0,0,0,0,0,0,40552,17
8778,1,0,0,1,0,0,0,0,0,8366,17
8779,1,0,1,0,0,0,0,0,0,23303,17
8780,1,1,0,0,0,1,0,1,0,24070,17
8781,1,1,1,0,0,0,0,0,0,32805,17
8782,1,0,1,0,0,0,0,0,0,36425,17
8783,1,1,1,0,0,1,0,0,0,24974,17
8784,1,0,1,1,0,0,0,0,0,12932,17
8785,1,0,1,0,0,0,0,0,0,26931,17
8786,1,1,1,0,0,0,0,0,0,26087,17
8787,1,1,1,0,0,0,0,0,0,26291,17
8788,1,1,0,0,1,0,0,0,0,19753,17
8789,1,1,1,1,0,0,0,0,0,39047,16
8790,1,0,0,0,0,0,0,0,0,43405,16
8791,1,0,0,0,1,0,0,0,0,41255,16
8792,1,1,1,0,0,0,0,0,0,30321,16
8793,1,1,1,0,0,0,0,0,0,32733,16
8794,1,1,1,0,0,0,0,0,0,27024,16
8795,1,0,0,0,0,1,0,0,0,37210,16
8796,1,1,1,1,1,0,0,0,0,37224,16
8797,1,1,1,0,0,1,0,0,0,29048,16
8798,1,0,0,0,0,1,1,0,0,29264,16
8799,1,0,1,0,0,0,0,1,0,36258,16
8800,1,1,1,0,0,0,0,0,0,44974,16
8801,1,1,1,1,0,0,0,0,0,29778,16
8802,1,1,1,0,0,1,0,0,0,45558,16
8803,1,1,1,0,1,0,0,0,0,23825,16
8804,1,1,1,1,0,0,0,0,0,30372,16
8805,1,0,0,0,1,0,0,0,0,28797,16
8806,1,0,1,0,0,0,0,0,0,46687,16
8807,1,1,1,1,0,0,0,0,0,7260,16
8808,1,1,1,1,0,0,0,0,0,36111,16
8809,1,0,1,0,0,0,0,0,0,40756,16
8810,1,1,1,1,1,0,1,0,0,9101,16
8811,1,1,1,1,0,0,0,0,0,41546,16
8812,1,1,1,1,1,0,0,0,0,45875,16
8813,1,1,1,1,0,0,0,0,0,22662,16
8814,1,1,1,0,0,0,0,0,0,46058,16
8815,1,1,1,0,1,0,0,0,0,26263,16
8816,1,1,1,0,0,0,0,0,0,46368,16
8817,1,0,1,0,0,0,0,0,0,44432,16
8818,1,1,1,0,0,0,0,0,0,29706,16
8819,1,0,0,1,0,1,0,0,0,40365,16
8820,1,1,1,0,1,1,0,0,0,37443,16
8821,1,0,1,1,0,0,0,0,0,41529,16
8822,1,1,1,1,0,0,0,0,0,39588,16
8823,1,1,1,0,0,1,0,0,0,35990,16
8824,1,0,0,1,1,1,0,0,0,36720,16
8825,1,0,1,1,1,1,0,0,0,33294,16
8826,1,1,1,0,0,0,0,0,0,39130,16
8827,1,1,1,0,0,0,0,1,0,41096,16
8828,1,0,1,0,0,0,0,0,0,36355,16
8829,1,1,1,0,0,0,0,0,0,44707,16
8830,1,0,0,1,0,0,0,0,0,19132,16
8831,1,1,1,0,0,0,0,0,0,25597,16
8832,1,0,1,0,0,0,0,0,0,31010,16
8833,1,1,1,1,0,0,0,0,0,41887,16
8834,1,0,0,0,0,1,0,0,0,29106,16
8835,1,1,1,0,0,0,0,0,0,23200,16
8836,1,0,1,0,1,0,0,0,0,44681,16
8837,1,0,1,0,0,0,0,0,0,41726,16
8838,1,1,1,0,0,0,0,1,0,45351,16
8839,1,1,1,0,1,0,0,0,0,41625,16
8840,1,1,0,1,0,0,0,1,0,39134,16
8841,1,1,1,0,0,0,0,0,0,17983,16
8842,1,1,1,0,0,1,0,0,0,32028,16
8843,1,1,1,0,0,0,0,0,0,46527,16
8844,1,0,1,0,0,1,0,0,0,37419,16
8845,1,0,1,1,1,0,0,0,0,36934,16
8846,1,1,0,0,0,0,0,0,0,40042,16
8847,1,1,1,0,1,0,0,0,0,36778,16
8848,1,1,1,1,0,0,0,1,0,41360,16
8849,1,1,1,0,1,0,0,0,0,31439,16
8850,1,0,1,1,0,0,0,0,0,41192,16
8851,1,1,1,0,0,1,0,0,0,36185,16
8852,1,1,1,1,0,0,0,0,0,37421,16
8853,1,1,1,0,0,0,0,0,0,19470,16
8854,1,1,1,0,1,0,0,0,0,32890,16
8855,1,0,1,0,1,0,0,0,0,9136,16
8856,1,0,0,1,0,0,0,0,0,35979,16
8857,1,0,1,1,0,0,0,0,0,27749,16
8858,1,0,0,1,0,0,0,0,0,40899,16
8859,1,1,1,0,0,0,0,0,0,32285,16
8860,1,0,1,0,1,0,0,0,0,27949,16
8861,1,0,1,1,0,1,0,0,0,42059,16
8862,1,1,1,0,1,0,0,0,0,30479,16
8863,1,1,1,1,0,0,0,1,0,18017,16
8864,0,0,1,0,0,0,0,0,0,29223,16
8865,1,1,1,1,0,0,0,1,0,34248,16
8866,1,0,1,0,1,0,0,0,0,23240,16
8867,1,0,0,0,1,0,0,0,0,46867,16
8868,1,1,1,1,0,0,0,0,0,23798,16
8869,1,1,1,1,1,0,0,0,0,36239,16
8870,1,1,1,1,0,1,0,0,0,38699,16
8871,1,0,1,1,0,0,0,0,0,41189,16
8872,1,1,1,0,0,0,0,0,0,42152,16
8873,1,0,0,1,0,0,0,1,0,13092,16
8874,1,1,1,1,0,0,0,0,0,22990,16
8875,1,0,1,0,0,0,0,0,0,22905,16
8876,1,0,1,0,0,0,0,0,0,22596,16
8877,1,1,1,0,1,0,0,0,0,39691,16
8878,1,1,1,1,0,0,0,0,0,22290,16
8879,1,0,0,0,1,0,0,0,0,40192,16
8880,1,1,1,1,0,0,0,0,0,35616,16
8881,1,1,1,1,1,0,0,0,0,6586,16
8882,1,1,1,0,0,1,0,0,0,46571,16
8883,1,1,1,0,0,1,0,0,0,37070,16
8884,1,0,1,0,1,0,0,0,0,45819,16
8885,1,0,1,1,1,0,0,1,0,44551,16
8886,1,0,1,0,0,0,0,0,0,35280,16
8887,1,0,1,1,1,0,0,0,0,34765,16
8888,1,1,1,0,0,0,0,0,0,36681,16
8889,1,1,1,0,0,0,0,0,0,28298,16
8890,1,0,1,0,1,1,0,0,0,40678,16
8891,1,1,1,0,0,0,0,0,0,30970,16
8892,1,0,1,1,0,0,0,0,0,22154,16
8893,1,1,1,0,1,0,0,0,0,35693,16
8894,1,1,1,1,0,0,0,0,0,32500,16
8895,1,1,1,0,1,0,0,0,0,40664,16
8896,1,0,1,1,0,1,0,0,0,22000,16
8897,1,1,1,0,0,0,0,0,0,39191,16
8898,1,1,1,0,0,0,0,0,0,27501,16
8899,1,0,0,1,0,0,0,0,0,27986,16
8900,1,1,1,0,0,0,0,0,0,41339,16
8901,1,1,1,0,0,0,0,0,0,21029,16
8902,1,0,0,1,1,1,0,0,0,41633,16
8903,1,1,1,1,1,1,0,0,0,31156,16
8904,1,0,0,1,1,0,0,0,0,23972,16
8905,1,0,1,0,0,0,0,0,0,20895,16
8906,1,0,0,0,0,0,0,0,0,15634,16
8907,1,1,1,0,0,1,0,0,0,36796,16
8908,1,0,1,1,0,0,1,0,0,19384,16
8909,1,0,1,1,0,0,0,0,0,16901,16
8910,1,0,1,1,0,1,0,0,0,43393,16
8911,1,0,1,1,0,0,0,0,0,19560,16
8912,1,0,1,1,0,0,0,0,0,24811,16
8913,1,1,1,0,0,0,1,0,0,46362,16
8914,1,0,1,0,1,0,0,0,0,41747,16
8915,1,1,1,0,0,0,0,0,0,23252,16
8916,1,0,1,0,0,0,0,1,0,14267,16
8917,1,1,1,0,0,0,0,0,0,25983,16
8918,1,0,1,1,1,1,0,0,0,30206,16
8919,1,0,1,0,0,0,0,0,0,43429,16
8920,1,1,1,1,0,0,0,1,0,9548,16
8921,1,0,0,0,1,0,0,0,0,35592,16
8922,1,1,1,0,1,0,0,0,0,46421,16
8923,1,0,1,0,0,0,0,0,0,27544,16
8924,1,1,1,0,0,0,0,0,0,22429,16
8925,1,0,0,0,0,0,0,0,0,34901,16
8926,1,0,1,1,0,0,0,0,0,5585,16
8927,1,1,0,0,0,0,1,0,0,29879,16
8928,1,1,1,0,0,0,0,0,0,28361,16
8929,1,1,1,0,0,0,0,0,0,45883,16
8930,1,1,1,0,0,0,0,0,0,27764,16
8931,1,1,1,0,1,0,0,0,0,36408,16
8932,1,0,1,0,0,0,0,0,0,28274,16
8933,1,0,1,0,0,0,0,0,0,38743,16
8934,1,1,0,0,0,1,0,1,0,47499,16
8935,1,1,1,0,1,0,0,0,0,31688,16
8936,1,1,1,0,0,0,0,0,0,28161,16
8937,1,0,1,0,0,0,0,0,0,6156,16
8938,1,0,1,1,0,0,0,0,0,27668,16
8939,1,1,0,1,0,0,0,0,0,43361,16
8940,1,1,1,0,1,1,0,0,0,46379,16
8941,1,0,1,0,0,0,0,0,0,28064,16
8942,1,1,1,0,0,0,0,0,0,36031,16
